"id","external_id","tekra_key","asbis_key","name_bg","name_en","sort_order","platform","created_at","updated_at","created_by","last_modified_by","is_filter","most_key","filter_order"
953,1422,,,Охлаждане,Cooling,1339,VALI,2026-04-02 10:04:13.299,2026-04-02 10:04:13.299,system,system,false,,
6671,1919,,,ОС,OS,1785,VALI,2026-06-03 01:02:22.914,2026-06-03 01:02:22.914,system,system,true,,
6672,1939,,,Закопчалка,Fastener,877,VALI,2026-06-03 01:02:22.922,2026-06-03 01:02:22.922,system,system,true,,
4945,,,живот_на_батерията_при_пълно_зареждане,Живот на батерията при пълно зареждане,Живот на батерията при пълно зареждане,50,ASBIS,2026-05-19 15:49:16.856,2026-05-19 15:49:16.856,system,system,true,,
6673,1940,,,Стандарти.,Standard,934,VALI,2026-06-03 01:02:22.924,2026-06-03 01:02:22.924,system,system,true,,
6674,1942,,,Тип ламиниране,Type,1810,VALI,2026-06-03 01:02:22.934,2026-06-03 01:02:22.934,system,system,true,,
4946,,,потискане_на_шума,Потискане на шума,Потискане на шума,50,ASBIS,2026-05-19 15:49:16.859,2026-05-19 15:49:16.859,system,system,true,,
4947,,,живот_на_батерията_при_половин_капацитет,Живот на батерията при половин капацитет,Живот на батерията при половин капацитет,50,ASBIS,2026-05-19 15:49:16.861,2026-05-19 15:49:16.861,system,system,true,,
4948,,,десен_конектор_пол,Десен конектор - пол,Десен конектор - пол,50,ASBIS,2026-05-19 15:49:16.864,2026-05-19 15:49:16.864,system,system,true,,
4949,,,ляв_конектор_тип,Ляв конектор - тип,Ляв конектор - тип,50,ASBIS,2026-05-19 15:49:16.865,2026-05-19 15:49:16.865,system,system,true,,
4950,,,десен_конектор_тип,Десен конектор - тип,Десен конектор - тип,50,ASBIS,2026-05-19 15:49:16.868,2026-05-19 15:49:16.868,system,system,true,,
5810,,,image_contrast,Контраст на изображението,Image Contrast,50,ASBIS,2026-05-24 01:08:29.572,2026-05-24 01:08:29.572,system,system,true,,
6675,1964,,,Съвместим бранд,Brand,1087,VALI,2026-06-03 01:02:22.936,2026-06-03 01:02:22.936,system,system,true,,
6676,1965,,,Тип конектор,Connector type,1091,VALI,2026-06-03 01:02:22.939,2026-06-03 01:02:22.939,system,system,true,,
6677,1966,,,Тип зарядно устройство,Charger type,1084,VALI,2026-06-03 01:02:22.943,2026-06-03 01:02:22.943,system,system,true,,
4951,,,десен_конектор_брой,Десен конектор - брой,Десен конектор - брой,50,ASBIS,2026-05-19 15:49:16.871,2026-05-19 15:49:16.871,system,system,true,,
4952,,,ляв_конектор_брой,Ляв конектор - брой,Ляв конектор - брой,50,ASBIS,2026-05-19 15:49:16.872,2026-05-19 15:49:16.872,system,system,true,,
4953,,,ляв_конектор_пол,Ляв конектор - пол,Ляв конектор - пол,50,ASBIS,2026-05-19 15:49:16.873,2026-05-19 15:49:16.873,system,system,true,,
4954,,,"16_pin_pci_express_5_0_connector","16-pin PCI Express 5.0 Connector","16-pin PCI Express 5.0 Connector",50,ASBIS,2026-05-19 15:49:16.874,2026-05-19 15:49:16.874,system,system,true,,
4955,,,"4_пинов_конектор_за_флопи_дисково_устройство","4 пинов конектор за Флопи дисково устройство","4 пинов конектор за Флопи дисково устройство",50,ASBIS,2026-05-19 15:49:16.875,2026-05-19 15:49:16.875,system,system,true,,
4956,,,"3_3v_5v",+3.3V / +5V,+3.3V / +5V,50,ASBIS,2026-05-19 15:49:16.876,2026-05-19 15:49:16.876,system,system,true,,
4957,,,"8_пинов_pci_express_конектор","8-пинов PCI Express конектор","8-пинов PCI Express конектор",50,ASBIS,2026-05-19 15:49:16.881,2026-05-19 15:49:16.881,system,system,true,,
4958,,,iec_320_c19,IEC-320 C19,IEC-320 C19,50,ASBIS,2026-05-19 15:49:16.883,2026-05-19 15:49:16.883,system,system,true,,
4959,,,"12vhpwr_connector","12VHPWR Connector","12VHPWR Connector",50,ASBIS,2026-05-19 15:49:16.884,2026-05-19 15:49:16.884,system,system,true,,
4960,,,форм_фактор_на_батерията,Форм фактор на батерията,Форм фактор на батерията,50,ASBIS,2026-05-19 15:49:16.884,2026-05-19 15:49:16.884,system,system,true,,
5811,,,maximum_operating_humidity,Макс. работна влажност,Maximum Operating Humidity,50,ASBIS,2026-05-24 01:08:29.585,2026-05-24 01:08:29.585,system,system,true,,
6678,1968,,,Размери,Dimensions,2395,VALI,2026-06-03 01:02:22.944,2026-06-03 01:02:22.944,system,system,true,,
6679,1969,,,Поддръжка на RAID,Raid Support,1569,VALI,2026-06-03 01:02:22.955,2026-06-03 01:02:22.955,system,system,true,,
5957,,,operating_frequency_ghz,Operating Frequency (GHz),Operating Frequency (GHz),50,ASBIS,2026-05-29 01:37:06.476,2026-05-29 01:37:06.476,system,system,true,,
6680,1970,,,Разширителни слотове,Expansion Slots,1570,VALI,2026-06-03 01:02:22.957,2026-06-03 01:02:22.957,system,system,true,,
6681,1971,,,Видео изходи,Video out,1572,VALI,2026-06-03 01:02:22.960,2026-06-03 01:02:22.960,system,system,true,,
6682,1972,,,Видео карта,Graphic,1571,VALI,2026-06-03 01:02:22.963,2026-06-03 01:02:22.963,system,system,true,,
6683,1973,,,Поддържани ОС,OS Support,1848,VALI,2026-06-03 01:02:22.967,2026-06-03 01:02:22.967,system,system,true,,
6684,1974,,,Операционна система,Operating system,1847,VALI,2026-06-03 01:02:22.970,2026-06-03 01:02:22.970,system,system,true,,
6685,1975,,,USB 3.1 ports,USB 3.1 ports,1841,VALI,2026-06-03 01:02:22.972,2026-06-03 01:02:22.972,system,system,false,,
6686,1976,,,Портове Преден панел,Front I/O Ports,1839,VALI,2026-06-03 01:02:22.973,2026-06-03 01:02:22.973,system,system,false,,
6687,1977,,,Портове заден панел,Rear I/O Ports,1840,VALI,2026-06-03 01:02:22.974,2026-06-03 01:02:22.974,system,system,true,,
6688,1978,,,Размери (мм),Dimension (mm) ,1364,VALI,2026-06-03 01:02:22.981,2026-06-03 01:02:22.981,system,system,true,,
6689,1979,,,Процесор,CPU,1563,VALI,2026-06-03 01:02:22.983,2026-06-03 01:02:22.983,system,system,true,,
6690,1982,,,Регулиране на наклонението на наклоните на педалите за шофиране,Driving pedals bracket plate adjustment,2258,VALI,2026-06-03 01:02:22.997,2026-06-03 01:02:22.997,system,system,false,,
6691,1983,,,Регулиране на държача на волана,Steering wheel holder adjustment:,1850,VALI,2026-06-03 01:02:22.998,2026-06-03 01:02:22.998,system,system,false,,
6692,1984,,,Регулиране на плочата на скоростната кутия,Gear box bracket plate adjustment,1877,VALI,2026-06-03 01:02:22.999,2026-06-03 01:02:22.999,system,system,false,,
1050,1593,,,Брой виртуални машини, VM use rights included per product,1475,VALI,2026-04-02 10:04:14.663,2026-04-02 10:04:14.663,system,system,false,,
1051,1594,,,Изисва лицензи за достъп / включени в лиценза,CALs required / included with license ,1476,VALI,2026-04-02 10:04:14.665,2026-04-02 10:04:14.665,system,system,false,,
1057,1643,,,ADF,ADF,501,VALI,2026-04-02 10:04:14.694,2026-04-02 10:04:14.694,system,system,false,,
1065,1655,,,Защити,Protections,1538,VALI,2026-04-02 10:04:14.765,2026-04-02 10:04:14.765,system,system,false,,
1067,1657,,,Максимална мощност,Maximum Load,1536,VALI,2026-04-02 10:04:14.768,2026-04-02 10:04:14.768,system,system,false,,
5812,,,minimum_operating_humidity,Мин. работна влажност,Minimum Operating Humidity,50,ASBIS,2026-05-24 01:08:29.614,2026-05-24 01:08:29.614,system,system,true,,
6693,1989,,,Изходи,Outlets,188,VALI,2026-06-03 01:02:23.000,2026-06-03 01:02:23.000,system,system,true,,
6694,1991,,,Портове,Ports,1858,VALI,2026-06-03 01:02:23.002,2026-06-03 01:02:23.002,system,system,true,,
5813,,,monitor_compliant_standards,Поддържани стандарти за монитор,Monitor Compliant Standards,50,ASBIS,2026-05-24 01:08:29.620,2026-05-24 01:08:29.620,system,system,true,,
6695,1992,,,Захранване,Power supply,1859,VALI,2026-06-03 01:02:23.011,2026-06-03 01:02:23.011,system,system,true,,
6696,1993,,,Памет,Memory,1860,VALI,2026-06-03 01:02:23.017,2026-06-03 01:02:23.017,system,system,true,,
6697,1994,,,Монтиране в РАК,Rack-mountable,1861,VALI,2026-06-03 01:02:23.021,2026-06-03 01:02:23.021,system,system,true,,
6698,1995,,,Поддържани протоколи,Supported protocols,1862,VALI,2026-06-03 01:02:23.023,2026-06-03 01:02:23.023,system,system,false,,
6699,1996,,,Размери,Dimensions,1863,VALI,2026-06-03 01:02:23.023,2026-06-03 01:02:23.023,system,system,true,,
6700,1999,,,Съпротивление (Микрофон),Impedance (Microphone),1866,VALI,2026-06-03 01:02:23.030,2026-06-03 01:02:23.030,system,system,false,,
4961,,,макс_брой_поддържани_батерии,Макс. брой поддържани батерии,Макс. брой поддържани батерии,50,ASBIS,2026-05-19 15:49:16.886,2026-05-19 15:49:16.886,system,system,true,,
1090,1701,,,Диаметър (консуматив),Diameter (consumable),1581,VALI,2026-04-02 10:04:14.980,2026-04-02 10:04:14.980,system,system,false,,
4962,,,включени_аксесоари_опция,Включени аксесоари (опция),Включени аксесоари (опция),50,ASBIS,2026-05-19 15:49:16.887,2026-05-19 15:49:16.887,system,system,true,,
6701,2000,,,Чувствителност (Микрофон),Sensitivity (Microphone),1867,VALI,2026-06-03 01:02:23.031,2026-06-03 01:02:23.031,system,system,true,,
4963,,,usb_type_c1_usb_type_c2,"USB Type C1, USB Type C2","USB Type C1, USB Type C2",50,ASBIS,2026-05-19 15:49:16.890,2026-05-19 15:49:16.890,system,system,true,,
4964,,,"6_пинов_pci_express_конектор","6-пинов PCI Express конектор","6-пинов PCI Express конектор",50,ASBIS,2026-05-19 15:49:16.892,2026-05-19 15:49:16.892,system,system,true,,
4965,,,"20_4_pin_main_connector","20+4-pin Main Connector","20+4-pin Main Connector",50,ASBIS,2026-05-19 15:49:16.893,2026-05-19 15:49:16.893,system,system,true,,
5958,,,protection_standarts,Protection Standarts,Protection Standarts,50,ASBIS,2026-05-29 01:37:06.536,2026-05-29 01:37:06.536,system,system,true,,
5959,,,product_size,Product Size,Product Size,50,ASBIS,2026-05-29 01:37:06.556,2026-05-29 01:37:06.556,system,system,true,,
6702,2004,,,Честота (GHz),Frequency (GHz),1872,VALI,2026-06-03 01:02:23.033,2026-06-03 01:02:23.033,system,system,true,,
6703,2005,,,Сигурност,Security,1873,VALI,2026-06-03 01:02:23.035,2026-06-03 01:02:23.035,system,system,true,,
6704,2006,,,Захранване,Power Supply,1874,VALI,2026-06-03 01:02:23.037,2026-06-03 01:02:23.037,system,system,true,,
6705,2007,,,Други,Other,2056,VALI,2026-06-03 01:02:23.041,2026-06-03 01:02:23.041,system,system,true,,
1123,1767,,,Дължина кабел (м),Cable (m),1641,VALI,2026-04-02 10:04:15.222,2026-04-02 10:04:15.222,system,system,false,,
6706,2010,,,Технология,Technology,1388,VALI,2026-06-03 01:02:23.044,2026-06-03 01:02:23.044,system,system,true,,
4973,,,s_ata_connector,S-ATA Connector,S-ATA Connector,50,ASBIS,2026-05-19 15:49:16.904,2026-05-19 15:49:16.904,system,system,true,,
1134,1784,,,Брой измервани стойности,Number of measured values,1657,VALI,2026-04-02 10:04:15.259,2026-04-02 10:04:15.259,system,system,false,,
1136,1786,,,Съдържание пакет,What's in the Box,1660,VALI,2026-04-02 10:04:15.263,2026-04-02 10:04:15.263,system,system,false,,
1137,1787,,,Измервани стойности,Measured values,1659,VALI,2026-04-02 10:04:15.266,2026-04-02 10:04:15.266,system,system,false,,
6707,2011,,,Консуматив PN,Consumables PN,1879,VALI,2026-06-03 01:02:23.057,2026-06-03 01:02:23.057,system,system,false,,
1139,1810,,,Комплектът включва,Accessories,2497,VALI,2026-04-02 10:04:15.270,2026-04-02 10:04:15.270,system,system,false,,
6708,2012,,,Брой цветове,Number of colors,1719,VALI,2026-06-03 01:02:23.058,2026-06-03 01:02:23.058,system,system,true,,
4975,,,"4_pin_peripheral_power_connector","4-pin Peripheral Power Connector","4-pin Peripheral Power Connector",50,ASBIS,2026-05-19 15:49:16.909,2026-05-19 15:49:16.909,system,system,true,,
1162,1855,,,Размери на дисплея,Screen,1727,VALI,2026-04-02 10:04:15.372,2026-04-02 10:04:15.372,system,system,false,,
1168,1862,,,Съвместимо устройство,Compatible device,2311,VALI,2026-04-02 10:04:15.390,2026-04-02 10:04:15.390,system,system,false,,
1169,1863,,,Съвместима операционна система,Compatible operating system,2312,VALI,2026-04-02 10:04:15.392,2026-04-02 10:04:15.392,system,system,false,,
1170,1871,,,Серия(видео чипсет),Series,1160,VALI,2026-04-02 10:04:15.394,2026-04-02 10:04:15.394,system,system,false,,
1172,1874,,,Контрол на вентилатори,Fan Channel Quantity,1746,VALI,2026-04-02 10:04:15.400,2026-04-02 10:04:15.400,system,system,false,,
4966,,,power_adapter_and_power_supply_features,Характеристики на захранващия адаптер,Power Adapter and Power Supply Features,50,ASBIS,2026-05-19 15:49:16.894,2026-05-19 15:49:16.894,system,system,true,,
4967,,,width_mm,Ширина (мм),Width (mm),50,ASBIS,2026-05-19 15:49:16.895,2026-05-19 15:49:16.895,system,system,true,,
4981,,,usb_type_a_usb_type_c1_usb_type_c2,"USB Type A, USB Type C1, USB Type C2","USB Type A, USB Type C1, USB Type C2",50,ASBIS,2026-05-19 15:49:16.914,2026-05-19 15:49:16.914,system,system,true,,
4968,,,power_device_type,Тип захранващо устройство,Power Device Type,50,ASBIS,2026-05-19 15:49:16.898,2026-05-19 15:49:16.898,system,system,true,,
4969,,,fans_installed_quantity,Брой инсталирани вентилатори,Fans Installed Quantity,50,ASBIS,2026-05-19 15:49:16.900,2026-05-19 15:49:16.900,system,system,true,,
4971,,,circuit_protection,Защита на веригата,Circuit Protection,50,ASBIS,2026-05-19 15:49:16.901,2026-05-19 15:49:16.901,system,system,true,,
4972,,,depth_mm,Дълбочина (мм),Depth (mm),50,ASBIS,2026-05-19 15:49:16.902,2026-05-19 15:49:16.902,system,system,true,,
4974,,,height_mm,Височина (мм),Height (mm),50,ASBIS,2026-05-19 15:49:16.905,2026-05-19 15:49:16.905,system,system,true,,
4977,,,input_frequency,Входна честота,Input Frequency,50,ASBIS,2026-05-19 15:49:16.910,2026-05-19 15:49:16.910,system,system,true,,
4978,,,fan_diameter,Диаметър на вентилатора,Fan Diameter,50,ASBIS,2026-05-19 15:49:16.911,2026-05-19 15:49:16.911,system,system,true,,
4980,,,power_device_unit_quantity,Брой захранващи единици,Power Device Unit Quantity,50,ASBIS,2026-05-19 15:49:16.913,2026-05-19 15:49:16.913,system,system,true,,
6709,2013,,,Съвместими принтери,Compatible printers,1878,VALI,2026-06-03 01:02:23.061,2026-06-03 01:02:23.061,system,system,true,,
6710,2014,,,Turbo Boost честота,Turbo Boost Speed,41,VALI,2026-06-03 01:02:23.064,2026-06-03 01:02:23.064,system,system,true,,
4982,,,"20_пинов_конектор","20-пинов конектор","20-пинов конектор",50,ASBIS,2026-05-19 15:49:16.915,2026-05-19 15:49:16.915,system,system,true,,
