"id","tekra_id","tekra_slug","asbis_id","asbis_code","external_id","name_en","name_bg","slug","category_path","show_flag","sort_order","parent_id","platform","is_promo_active","created_at","updated_at","created_by","last_modified_by","alias_of_id"
888,,,,,,Air Fryers,Air Fryers,air-fryers-asbis,other-asbis/air-fryers-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.295,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
596,,,,,,Безжични зарядни,Безжични зарядни,bezzhichni-zaryadni-asbis,aksesoari/bezzhichni-zaryadni-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.091,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
598,,,,,,Аксесоари,Аксесоари,aksesoari-asbis,aksesoari/asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.126,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
366,,,,,,Твърди дискове,Твърди дискове,tvardi-diskove,tvardi-diskove,false,0,,ASBIS,false,2026-05-19 15:47:29.975,2026-05-19 15:47:29.975,system,system,
607,,,,,,Монтажен Хардуер,Монтажен Хардуер,montazhen-harduer-asbis,aksesoari/montazhen-harduer-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.230,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
523,,,,,,Optane,Optane,optane,optane,false,0,,ASBIS,false,2026-05-19 15:47:31.359,2026-05-19 15:47:31.359,system,system,
403,,,,,,Охладител,Охладител,ohladitel,ohladiteli/ohladitel,false,0,1,ASBIS,false,2026-05-19 15:47:30.392,2026-08-06 12:36:15.225,system,system,
609,,,,,,Аксесоари - резервни части,Аксесоари - резервни части,aksesoari-rezervni-chasti-asbis,aksesoari/rezervni-chasti-asbis,false,0,298,ASBIS,false,2026-08-06 11:58:56.247,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
799,,,,,,"2nd life PC Notebook Commercial",Реновиран лаптоп,"2nd-life-pc-notebook-commercial-asbis",other/2nd-life-pc-notebook-commercial-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:44.577,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
892,,,,,,Vacuum Cleaner Stick,Прахосмукачка прътова,vacuum-cleaner-stick-asbis,other-asbis/vacuum-cleaner-stick-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.572,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
901,,,,,,Dehumidifiers,Dehumidifiers,dehumidifiers-asbis,other-asbis/dehumidifiers-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.655,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
375,,,,,,Настолни РС,Настолни РС,nastolni-rs,nastolni-rs,false,0,,ASBIS,false,2026-05-19 15:47:30.050,2026-05-19 15:47:30.050,system,system,
421,,,,,,Настолни конфигурации,Настолни конфигурации,nastolni-konfiguratsii,nastolni-konfiguratsii,false,0,,ASBIS,false,2026-05-19 15:47:30.569,2026-05-19 15:47:30.569,system,system,
430,,,,,,Сървъри,Сървъри,sarvari,sarvari,false,0,,ASBIS,false,2026-05-19 15:47:30.651,2026-05-19 15:47:30.651,system,system,
803,,,,,,Ready to wear,Готово за носене,ready-to-wear-asbis,other/ready-to-wear-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.189,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
632,,,,,,IP камера,IP камера,ip-kamera-asbis,mrezhovi-produkti/ip-kamera-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.472,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
423,,,,,,Сървърни компоненти,Сървърни компоненти,sarvarni-komponenti,sarvarni-komponenti,false,0,,ASBIS,false,2026-05-19 15:47:30.588,2026-05-19 15:47:30.588,system,system,
882,,,,,,Multimedia - Speaker Wi-Fi,Мултимедия - Wi-Fi говорител,multimedia-speaker-wi-fi-asbis,other-asbis/multimedia-speaker-wi-fi-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.145,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
440,,,,,,Преносими компютри,Преносими компютри,prenosimi-kompyutri,prenosimi-kompyutri,false,0,,ASBIS,false,2026-05-19 15:47:30.726,2026-05-19 15:47:30.726,system,system,
634,,,,,,USB хъб,USB хъб,usb-hab-asbis,mrezhovi-produkti/usb-hab-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.502,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
883,,,,,,Accessories for OTG,Аксесоари OTG,accessories-for-otg-asbis,other-asbis/accessories-for-otg-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.157,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
636,,,,,,Безжична мрежова карта,Безжична мрежова карта,bezzhichna-mrezhova-karta-asbis,mrezhovi-produkti/bezzhichna-mrezhova-karta-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.516,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
395,,,,,,Конектори,Конектори,konektori,konektori,false,0,,ASBIS,false,2026-05-19 15:47:30.311,2026-05-19 15:47:30.311,system,system,
637,,,,,,Мрежова Карта,Мрежова Карта,mrezhova-karta-asbis,mrezhovi-produkti/mrezhova-karta-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.528,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
639,,,,,,Принт Сървър,Принт Сървър,print-sarvar-asbis,mrezhovi-produkti/print-sarvar-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.544,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
362,,,,,,Дисплеи,Дисплеи,displei,displei,false,0,,ASBIS,false,2026-05-19 15:47:29.942,2026-05-19 15:47:29.942,system,system,
406,,,,,,Периферия,Периферия,periferiya,periferiya,false,0,,ASBIS,false,2026-05-19 15:47:30.417,2026-05-19 15:47:30.417,system,system,
517,,,,,,Флаш памети,Флаш памети,flash-pameti-asbis,flash-pameti-asbis,false,0,,ASBIS,false,2026-05-19 15:47:31.316,2026-05-19 15:47:31.316,system,system,
378,,,,,,Работна станция,Работна станция,rabotna-stantsiya,nastolni-rs/rabotna-stantsiya,false,0,31,ASBIS,false,2026-05-19 15:47:30.076,2026-05-20 09:32:57.821,system,system,
431,,,,,,Сървър,Сървър,sarvar,sarvari/sarvar,false,0,31,ASBIS,false,2026-05-19 15:47:30.658,2026-05-20 09:32:57.821,system,system,
325,,,,,,Мултимедиен хардуер,Мултимедиен хардуер,multimedien-harduer,multimedien-harduer,false,0,,ASBIS,false,2026-05-19 15:47:29.635,2026-06-03 11:46:36.035,system,system,
653,,,,,,LED Монитор,LED Монитор,led-monitor-asbis,displei/led-monitor-asbis,false,0,362,ASBIS,false,2026-08-06 11:58:56.651,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
852,,,,,,Memory Gaming Mobile,Памет гейминг мобилна,memory-gaming-mobile-asbis,pamet/memory-gaming-mobile-asbis,false,0,415,ASBIS,false,2026-08-06 12:12:46.424,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
941,,,,,,Gaming Desk,Гейминг бюро,gaming-desk-asbis,igri-i-multimediya/gaming-desk-asbis,false,0,443,ASBIS,false,2026-08-06 12:30:04.024,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
489,,,,,,Аидио устройства,Аидио устройства,aidio-ustroystva,aidio-ustroystva,false,0,,ASBIS,false,2026-05-19 15:47:31.091,2026-05-19 15:47:31.091,system,system,
835,,,,,,Smart Locks,Smart Locks,smart-locks-asbis,other/smart-locks-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.283,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
836,,,,,,Lint Removers,Lint Removers,lint-removers-asbis,other/lint-removers-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.290,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
837,,,,,,Security - Surveillance Outdoor Camera,Security - Surveillance Outdoor Camera,security-surveillance-outdoor-camera-asbis,other/security-surveillance-outdoor-camera-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.296,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
833,,,,,,VC Services,Видеоконферентни услуги,vc-services-asbis,other/vc-services-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.253,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
834,,,,,,Security - Surveillance Kit,Сигурност - Комплект за видеонаблюдение,security-surveillance-kit-asbis,other/security-surveillance-kit-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.270,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
838,,,,,,Pressure Cookers,Тенджери под налягане,pressure-cookers-asbis,other/pressure-cookers-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.301,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
839,,,,,,Liquidaiser,Блендер,liquidaiser-asbis,other/liquidaiser-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.310,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
840,,,,,,Acc - Vacuum Cleaners,Аксесоари за прахосмукачки,acc-vacuum-cleaners-asbis,aksesoari/acc-vacuum-cleaners-asbis,false,0,298,ASBIS,false,2026-08-06 12:12:46.320,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
841,,,,,,Acc - Dental care,Аксесоари за грижа за зъби,acc-dental-care-asbis,aksesoari/acc-dental-care-asbis,false,0,298,ASBIS,false,2026-08-06 12:12:46.342,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
843,,,,,,Acc - Air Purifiers,Аксесоари за пречиствателни устройства,acc-air-purifiers-asbis,aksesoari/acc-air-purifiers-asbis,false,0,298,ASBIS,false,2026-08-06 12:12:46.358,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
844,,,,,,Multimedia - Soundbar,Мултимедия - Саундбар,multimedia-soundbar-asbis,multimedien-harduer/multimedia-soundbar-asbis,false,0,325,ASBIS,false,2026-08-06 12:12:46.365,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
845,,,,,,Multimedia - Subwoofer,Мултимедия - Субуфер,multimedia-subwoofer-asbis,multimedien-harduer/multimedia-subwoofer-asbis,false,0,325,ASBIS,false,2026-08-06 12:12:46.375,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
333,,,,,,Мрежови продукти,Мрежови продукти,mrezhovi-produkti,mrezhovi-produkti,false,0,,ASBIS,false,2026-05-19 15:47:29.713,2026-05-19 15:47:29.713,system,system,
846,,,,,,Range Extender,Разширител на обхват,range-extender-asbis,mrezhovi-produkti/range-extender-asbis,false,0,333,ASBIS,false,2026-08-06 12:12:46.381,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
360,,,,,,Устройства за съхранение на данни,Устройства за съхранение на данни,ustroystva-za-sahranenie-na-danni,ustroystva-za-sahranenie-na-danni,false,0,,ASBIS,false,2026-05-19 15:47:29.927,2026-05-19 15:47:29.927,system,system,
847,,,,,,Networking - Хардуеър,Мрежов хардуер,networking-harduear-asbis,mrezhovi-produkti/networking-harduear-asbis,false,0,333,ASBIS,false,2026-08-06 12:12:46.386,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
848,,,,,,Soft OEM. MS Server media CD,Софт OEM - MS Server медия CD,soft-oem-ms-server-media-cd-asbis,softuear/soft-oem-ms-server-media-cd-asbis,false,0,348,ASBIS,false,2026-08-06 12:12:46.392,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
849,,,,,,Application ( Server ) License,Приложен лиценз (Сървърен),application-server-license-asbis,softuear/application-server-license-asbis,false,0,348,ASBIS,false,2026-08-06 12:12:46.404,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
443,,,,,,Игри и мултимедия,Игри и мултимедия,igri-i-multimediya,igri-i-multimediya,false,0,,ASBIS,false,2026-05-19 15:47:30.744,2026-05-19 15:47:30.744,system,system,
850,,,,,,PC all in one,Компютър всичко в едно,pc-all-in-one-asbis,nastolni-rs/pc-all-in-one-asbis,false,0,375,ASBIS,false,2026-08-06 12:12:46.410,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
851,,,,,,Memory Gaming Desktop,Памет гейминг настолна,memory-gaming-desktop-asbis,pamet/memory-gaming-desktop-asbis,false,0,415,ASBIS,false,2026-08-06 12:12:46.419,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
947,,,,,,Cast Aluminum Cookware,Готварски съдове от алуминий,cast-aluminum-cookware-asbis,drebni-domakinski-uredi/cast-aluminum-cookware-asbis,false,0,454,ASBIS,false,2026-08-06 12:30:04.098,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
866,,,,,,IDS стенен монтаж,IDS стенен монтаж,ids-stenen-montazh-asbis,digital-signage-ids-asbis/ids-stenen-montazh-asbis,false,0,865,ASBIS,false,2026-08-06 12:12:46.565,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
949,,,,,,Hair Stylers,Стилери за коса,hair-stylers-asbis,drebni-domakinski-uredi/hair-stylers-asbis,false,0,454,ASBIS,false,2026-08-06 12:30:04.157,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
56,,,,,641,External SSD,Външни SSD,external-ssd,,true,10,54,VALI,false,2026-04-02 10:02:00.954,2026-08-06 12:34:33.425,system,system,
58,,,,,400,USB Hubs,USB хъбове,usb-hubs,,true,11,54,VALI,false,2026-04-02 10:02:00.957,2026-08-06 12:34:33.425,system,system,
884,,,,,,AI Recorder,AI рекордер,ai-recorder-asbis,other-asbis/ai-recorder-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.168,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
500,,,,,,Смарт устройства,Смарт устройства,smart-ustroystva,smart-ustroystva,false,0,,ASBIS,false,2026-05-19 15:47:31.169,2026-05-19 15:47:31.169,system,system,
885,,,,,,VC Headsets,Видеоконферентни слушалки,vc-headsets-asbis,other-asbis/vc-headsets-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.195,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
679,,,,,,VoIP телефон,VoIP телефон,voip-telefon,telefoni/voip-telefon,false,0,677,ASBIS,false,2026-08-06 11:58:56.954,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
886,,,,,,"2nd life PC Notebook Commercial",Реновиран лаптоп,"2nd-life-pc-notebook-commercial-asbis",other-asbis/2nd-life-pc-notebook-commercial-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.222,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
887,,,,,,Vacuum Cleaner Robot,Робот прахосмукачка,vacuum-cleaner-robot-asbis,other-asbis/vacuum-cleaner-robot-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.267,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
380,,,,,,Захранване и кабели,Захранване и кабели,zahranvane-i-kabeli,zahranvane-i-kabeli,false,0,,ASBIS,false,2026-05-19 15:47:30.092,2026-05-19 15:47:30.092,system,system,
889,,,,,,Gaming Racing Pedals,Гейминг педали за рейсинг,gaming-racing-pedals-asbis,other-asbis/gaming-racing-pedals-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.343,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
486,,,,,,Грижа за здравето,Грижа за здравето,grizha-za-zdraveto,grizha-za-zdraveto,false,0,,ASBIS,false,2026-05-19 15:47:31.069,2026-05-19 15:47:31.069,system,system,
411,,,,,,Медии,Медии,medii,medii,false,0,,ASBIS,false,2026-05-19 15:47:30.464,2026-05-19 15:47:30.464,system,system,
404,,,,,,Цифрови фотоапарати,Цифрови фотоапарати,tsifrovi-fotoaparati,tsifrovi-fotoaparati,false,0,,ASBIS,false,2026-05-19 15:47:30.400,2026-05-19 15:47:30.400,system,system,
804,,,,,,Gaming Racing Wheel,Гейминг волан за рейсинг,gaming-racing-wheel-asbis,other/gaming-racing-wheel-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.199,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
433,,,,,,Мултимедийни компоненти,Мултимедийни компоненти,multimediyni-komponenti,multimediyni-komponenti,false,0,,ASBIS,false,2026-05-19 15:47:30.674,2026-05-19 15:47:30.674,system,system,
890,,,,,,Ready to wear,Готово за носене,ready-to-wear-asbis,other-asbis/ready-to-wear-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.404,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
893,,,,,,VC Docks,Видеоконферентни докинг станции,vc-docks-asbis,other-asbis/vc-docks-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.783,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
894,,,,,,Gaming Wheel Base,Гейминг база за волан,gaming-wheel-base-asbis,other-asbis/gaming-wheel-base-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:01.901,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
895,,,,,,Desktop NAS,Настолен NAS,desktop-nas-asbis,other-asbis/desktop-nas-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.004,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
906,,,,,,Hand Blender,Hand Blender,hand-blender-asbis,other-asbis/hand-blender-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.939,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
907,,,,,,Несъответствие с Розета данните,Несъответствие с Розета данните,nesaotvetstvie-s-rozeta-dannite-asbis,other-asbis/nesaotvetstvie-s-rozeta-dannite-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:02.998,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
